iddd2,Código,Item,n_resposta,train_subj,resp_relacao3,y_theta,y_score1,y_score2
DB084A091,DB084,A09,1,1,"Peixes é o crianças da Mar. pq são divertidos, coloridos e cheio de alegria",3,2,2
DB084A092,DB084,A09,2,1,Peixes é o bichinhos de estimação da Mar. pq são protegidos pelo mar,3,1,1
DB085E021,DB085,E02,1,1,Grama é o cobertor da Terra. pq assim como o cobertor  ela cobre um determinado espaço,3,2,2
DB085A031,DB085,A03,1,1,Estrelas é o luzes da Noite. pq as luzes iluminam a escuridão assim como as estrelas,3,1,1
DB085A051,DB085,A05,1,1,Planetas é o satélites da Sol. assim como a lua é um satélite da terra os planetas são do sol,1,0,0
DB085A061,DB085,A06,1,1,Onibus é o glóbulos vermelho da Cidade. transporte,4,2,2
DB086E011,DB086,E01,1,1,Buzina é o fala da Carro. forma como se comunica com os outros carros/pedestres,3,1,1
DB086E021,DB086,E02,1,1,Grama é o proteção da Terra. protege contra intempéries ?????????,1,0,0
DB086E022,DB086,E02,2,1,Grama é o maquiagem da Terra. deixa a terra mais bonita,4,2,2
DB086A031,DB086,A03,1,1,Estrelas é o guias/ mapas da Noite. nos guiam pela escuridão,3,2,2
DB086A032,DB086,A03,2,1,Estrelas é o vagalumes da Noite. são os vagalumes do universo,4,3,2
DB086A041,DB086,A04,1,1,Bola é o ferramenta da Jogadores. é a ferramenta de trabalho,1,0,0
DB086A042,DB086,A04,2,1,Bola é o brinquedo da Jogadores. forma de diversão,2,0,1
DB086A043,DB086,A04,3,1,Bola é o chateação da Jogadores. quando perdem a bola,1,0,0
DB086A061,DB086,A06,1,1,Onibus é o vilões da Cidade. matam gente,3,2,2
DB086A062,DB086,A06,2,1,Onibus é o motivo para demissão da Cidade. um onibus atrasado provoca desemprego,1,0,0
DB086A063,DB086,A06,3,1,"Onibus é o os humanos no planeta da Cidade. poluem bastante, mas fazem um bem danado",1,0,0
DB087E011,DB087,E01,1,1,Buzina é o boca da Carro. pq atraves dela ele se comunica,3,1,1
DB087E012,DB087,E01,2,1,"Buzina é o grito da Carro. pq atraves dela ele expressa sua surpresa, raiva etc",3,1,1
DB087E021,DB087,E02,1,1,Grama é o cabelo da Terra. pq é ela quem reveste a superfície que é a cabeça,3,2,2
DB087A031,DB087,A03,1,1,Estrelas é o tesouro da Noite. representam a riqueza e brilho,3,2,2
DB087A032,DB087,A03,2,1,Estrelas é o olhares da Noite. são os olhos do universo,3,2,2
DB087A033,DB087,A03,3,1,Estrelas é o lágrimas da Noite. dependendo do estado de que observa podem ser ser lágrimas de alegria ou tristeza,3,2,2
DB087A041,DB087,A04,1,1,Bola é o troféu da Jogadores. pq domina-la ou entrar com ela é o maior premio,4,2,2
DB087A051,DB087,A05,1,1,"Planetas é o amigos da Sol. estão sempre ao redor, juntos",3,2,2
DB087A052,DB087,A05,2,1,Planetas é o guardiões da Sol. protejem o sol,4,2,2
DB087A061,DB087,A06,1,1,Onibus é o dinossauros da Cidade. pq são grandes e podem levar muita gente em cima,4,3,3
DB087A081,DB087,A08,1,1,Amor é o sorriso da Sentimentos. é ela quem recebe as visitas,3,1,1
DB087A082,DB087,A08,2,1,Amor é o cofre da Sentimentos. só se entra se souber o segredo,3,1,1
DB087A083,DB087,A08,3,1,Amor é o guarda da Sentimentos. ela quem autoriza quem entra,3,2,2
DB087A091,DB087,A09,1,1,Peixes é o condôminos da Mar. vivem em colonias juntas,4,2,2
DB087A092,DB087,A09,2,1,"Peixes é o artistas da Mar. colorem, enfeitam",3,2,2
DB088E011,DB088,E01,1,0,Buzina é o alerta da Carro. a buzina é o alerta do motorista do carro,1,0,0
DB088E012,DB088,E01,2,0,Buzina é o barulho da Carro. em dia de grandes jogos de futebol a buzina do carro serve de alerta é o barulho da torcida,1,0,0
DB088E013,DB088,E01,3,0,Buzina é o som da Carro. o som da buzina é a identidade falante do carro,1,0,0
DB088E014,DB088,E01,4,0,"Buzina é o propaganda da Carro. a buzina, o som , a musica do carro é a propaganda do motorista",2,0,1
DB088E021,DB088,E02,1,0,Grama é o verde da Terra. a grama é a roupa verde q. cobre a terra,1,0,0
DB088E022,DB088,E02,2,0,Grama é o macia da Terra. a grama macia acaricia a terra,1,0,0
DB088E023,DB088,E02,3,0,Grama é o fofa da Terra. pisar na grama e sentir e sentir a terra fofa,1,0,0
DB088E024,DB088,E02,4,0,Grama é o manhã da Terra. o rrvalho da manhã rega a grama sobre a terra,1,0,0
DB088A031,DB088,A03,1,0,Estrelas é o luzes da Noite. as estrelas são as luzes da noite,3,1,1
DB088A032,DB088,A03,2,0,Estrelas é o guias da Noite. as estrelas são os guias de uma noite clara,3,1,1
DB088A033,DB088,A03,3,0,Estrelas é o céu da Noite. sem sem estrela é como ??? Sem beijo,1,0,0
DB088A034,DB088,A03,4,0,Estrelas é o escuro da Noite. o escuro da noite permite a visão das estrelas,1,0,0
DB088A041,DB088,A04,1,0,Bola é o ferramenta da Jogadores. a bola é a ferramenta dos jogadores,1,0,0
DB088A042,DB088,A04,2,0,"Bola é o gol da Jogadores. bola no gol, jogador no pódio",1,0,0
DB088A051,DB088,A05,1,0,Planetas é o parasitas da Sol. os planetas são os parasitas do sol,3,2,2
DB088A052,DB088,A05,2,0,Planetas é o luz da Sol. a luz do sol erradia pros planetas,2,0,1
DB088A061,DB088,A06,1,0,Onibus é o transporte da Cidade. os onibus são os transportes dos homens na cidade,1,0,0
DB088A062,DB088,A06,2,0,Onibus é o poluem da Cidade. as cidades ???? Que não poluidas pelos onibus,1,0,0
DB088A071,DB088,A07,1,0,Cabide é o ??? da Roupa. sou o cabide da ???? Roupa,1,0,0
DB088A072,DB088,A07,2,0,Cabide é o expor da Roupa. o cabide expõe a roupa,1,0,0
DB088A073,DB088,A07,3,0,Cabide é o ordena da Roupa. o cabide ordena as roupas no armário,1,0,0
DB088A081,DB088,A08,1,0,Amor é o serventia da Sentimentos. a porta é a serventia da casa,2,0,1
DB088A082,DB088,A08,2,0,Amor é o aberta da Sentimentos. sempre a porta aberta,1,0,0
DB088A091,DB088,A09,1,0,Peixes é o cores da Mar. os peixes são as cores do mar,1,0,0
DB088A092,DB088,A09,2,0,Peixes é o vida da Mar. a vida do mar está na felicidade de seus peixes,1,0,0
DB088A093,DB088,A09,3,0,"Peixes é o azul da Mar. mar azul, peixes em movimento, tudo é vida",1,0,0
DB089E011,DB089,E01,1,1,Buzina é o grito da Carro. pq é acionada em situação de estresse ou perigo,3,1,1
DB089E012,DB089,E01,2,1,Buzina é o alívio da Carro. pq expõe algo de dentro para fora,3,1,1
DB089E013,DB089,E01,3,1,Buzina é o chamada de atenção da Carro. pq chama a atenção por onde passa qdo acionada,1,0,0
DB089E014,DB089,E01,4,1,Buzina é o bronca da Carro. surge inesperadamente e pode assustar ou irritar,4,2,2
DB089E021,DB089,E02,1,1,Grama é o cabelo da Terra. está na superfície,3,2,2
DB089A031,DB089,A03,1,1,Estrelas é o olhos da Noite. estão sempre a espreita (???),3,2,2
DB089A032,DB089,A03,2,1,Estrelas é o poesia da Noite. remete a conteúdos lúdicos e emocionais,3,1,1
DB089A041,DB089,A04,1,1,Bola é o brinquedo da Jogadores. pq eles a usam como diversão,3,1,1
DB089A042,DB089,A04,2,1,Bola é o instrumento de trabalho da Jogadores. pq a usam na profissão,1,0,0
DB089A051,DB089,A05,1,1,Planetas é o filhos da Sol. estão ao seu redor e necessitam de seu calor,3,1,1
DB089A052,DB089,A05,2,1,Planetas é o guardiões da Sol. estão vigiando o sol todo todo,3,2,2
DB089A061,DB089,A06,1,1,"Onibus é o veias da Cidade. carregam a todos para os lugares, carregam a vida",3,1,1
DB089A071,DB089,A07,1,1,Cabide é o suporte da Roupa. pq está segurando-o e dando apoio,1,0,0
DB089A072,DB089,A07,2,1,Cabide é o chefe da Roupa. o mantém sempre alinhado,3,1,1
DB089A073,DB089,A07,3,1,Cabide é o descanso da Roupa. pq a roupa volta para ele depois de usada,3,1,1
DB089A081,DB089,A08,1,1,Amor é o ouvido da Sentimentos. permite a entrada,2,0,1
DB089A091,DB089,A09,1,1,Peixes é o estrelas da Mar. estão por toda a parte,3,1,1
DB089A092,DB089,A09,2,1,"Peixes é o pesquisadores da Mar. procuram, viajam e conhecem o mar",4,2,2
DB090E011,DB090,E01,1,1,Buzina é o alarme da Carro. o alarme de um carro assusta tanto qto sua buzina,1,0,0
DB090E012,DB090,E01,2,1,Buzina é o palhaço da Carro. o carro tem buzina e o palhaço tbém tem,2,0,1
DB090E021,DB090,E02,1,1,"Grama é o nuvens da Terra. na terra existem gramas, assim como no céu existem nuvens",3,1,1
DB090E022,DB090,E02,2,1,Grama é o roupa da Terra. assim como nós cobrimos com roupas a terra se cobre com a grama,3,2,2
DB090A031,DB090,A03,1,1,Estrelas é o gotas da Noite. as estrelas são da noite e as gotas são do mar,3,1,1
DB090A032,DB090,A03,2,1,Estrelas é o areia da Noite. há grãos de areia e estrelas da noite,2,0,1
DB090A041,DB090,A04,1,1,Bola é o remédio da Jogadores. a bola é dos jogadores assim como o remédio é dos doentes,2,0,1
DB090A042,DB090,A04,2,1,"Bola é o vara de pescar da Jogadores. a vara de pescar é dos pescadores, assim como a bola é dos jogadores",1,0,0
DB090A051,DB090,A05,1,1,Planetas é o jogadores da Sol. os jogadores correm em torno da quadra assim como os planetas giram em torno do sol,2,0,1
DB090A061,DB090,A06,1,1,"Onibus é o carro da Cidade. o carro é um meio de transporte, o onibus tbém",1,0,0
DB091E011,DB091,E01,1,1,Buzina é o sirene da Carro. pq tem um som estridente e serve como aviso,3,1,1
DB091E021,DB091,E02,1,1,Grama é o tapete da Terra. pq ambos são fofos e gostosos de andar descalço,3,2,2
DB091A031,DB091,A03,1,1,Estrelas é o diamante da Noite. o brilho pode ser comparado pelos apaixonados durante um galanteio,3,2,2
DB091A041,DB091,A04,1,1,Bola é o raquete da Jogadores. é um instrumento de trabalho e relaxamento para ambos esportistas,1,0,0
DB091A051,DB091,A05,1,1,Planetas é o anões da Sol. meros figurantes para Branca de Neve assim como os planetas são para o sol,4,2,2
DB092E011,DB092,E01,1,1,Buzina é o vóz da Carro. buzina como fala do carro,3,1,1
DB092E021,DB092,E02,1,1,Grama é o cobertor da Terra. está sobre a terra,3,2,2
DB092A031,DB092,A03,1,1,Estrelas é o pingentes da Noite. enfeitam a noite penduradas no céu,4,2,2
DB092A041,DB092,A04,1,1,Bola é o alivio da Jogadores. pq eles vivem correndo atras dela,2,0,1
DB092A051,DB092,A05,1,1,Planetas é o súditos da Sol. dependem do sol,3,2,2
DB092A061,DB092,A06,1,1,Onibus é o formigas da Cidade. transportam coisas/ pessoas,4,2,2
DB092A071,DB092,A07,1,1,Cabide é o cama da Roupa. onde passam o tempo qdo não estão ativas,4,3,2
DB092A081,DB092,A08,1,1,Amor é o boca da Sentimentos. entrada/saída,3,1,1
DB092A091,DB092,A09,1,1,Peixes é o estrelas da Mar. povoam o mar assim como as estrelas o céu,3,1,1
DB093E011,DB093,E01,1,1,Buzina é o alerta da Carro. para evitar que algo aconteça,1,0,0
DB094E011,DB094,E01,1,1,Buzina é o rádio da Carro. assim como a buzina o radio do carro por meio do homem emite som,1,0,0
DB094E021,DB094,E02,1,1,"Grama é o tapete da Terra. assim como a grama ""cobre"" a terra, o tapete ""cobre"" o chão",3,2,2
DB094E022,DB094,E02,2,1,"Grama é o praia da Terra. ao pisar na terra, a principio, lembra-se grama, como a praia lembra areia",2,0,1
DB094A031,DB094,A03,1,1,"Estrelas é o sol da Noite. as estrelas iluminam a noite, como o sol ilumina o dia",1,0,0
DB094A041,DB094,A04,1,1,"Bola é o brinquedo da Jogadores. a bola é a diversão dos jogadores, como o brinquedo é da criança",1,0,0
DB094A051,DB094,A05,1,1,"Planetas é o homem da Sol. os planetas precisam do sol, assim como o homem da agua",1,0,0
DB094A061,DB094,A06,1,1,Onibus é o carro da Cidade. o onibus leva várias pessoas e o carro é mais particular ( familia),1,0,0
DB094A071,DB094,A07,1,1,"Cabide é o cadarço da Roupa. o cabide só tem finalidade com a roupa, assim como o cadarço com o tênis",1,0,0
DB094A081,DB094,A08,1,1,"Amor é o fotografia da Sentimentos. a porta é importante á uma casa, assim como a fotografia é importante as pessoas",2,0,1
DB094A091,DB094,A09,1,1,"Peixes é o filho/ bebê da Mar. os peixes só sobrevivem em função do mar, como o bebê em função da mãe",3,1,1
DB095E011,DB095,E01,1,1,"Buzina é o vóz da Carro. pq é assim que ele grita ""sai da frente""",3,1,1
DB095E012,DB095,E01,2,1,Buzina é o acessório da Carro. ele fica lá e para alguns não tem utilidade,1,0,0
DB095E021,DB095,E02,1,1,Grama é o tapete da Terra. ele deixa a terra fofa e confortavel,3,2,2
DB095A031,DB095,A03,1,1,Estrelas é o maravilhas da Noite. pq podemos ficar olhando para elas as contemplando,1,0,0
DB095A041,DB095,A04,1,1,Bola é o ferramenta da Jogadores. é com ela que eles fazem o seu trabalho,1,0,0
DB095A042,DB095,A04,2,1,Bola é o brinquedo da Jogadores. é com ela que eles se divertem,1,0,0
DB095A051,DB095,A05,1,1,"Planetas é o filhos da Sol. pois ele aquece e os ilumina, os mantem sobre sua órbita assim como uma mãe",3,1,1
DB095A071,DB095,A07,1,1,Cabide é o amigo da Roupa. pois é ele que dá apoio qdo ela está sozinha,3,1,1
DB095A081,DB095,A08,1,1,Amor é o portal da Sentimentos. qdo se passa por ela se entra em outro mundo,3,1,1
DB095A091,DB095,A09,1,1,Peixes é o aliens da Mar. parecem que não são deste planeta,3,1,1
DB096E011,DB096,E01,1,1,Buzina é o sinal da Carro. pq a buzina é um sinal de aviso que o motorista usa,2,0,0
DB096E012,DB096,E01,2,1,"Buzina é o pentelho da Carro. pq como um pentelho pentelha, a buzina também pentelha",3,1,1
DB096E021,DB096,E02,1,1,Grama é o cabelo da Terra. o cabelo cresce como a grama cresce,3,2,2
DB096A031,DB096,A03,1,1,"Estrelas é o cristais da Noite. como cristal brilha, as estrelas também",3,2,2
DB096A032,DB096,A03,2,1,Estrelas é o espiritos da Noite. qdo alguém morre falamos que virou estrela,3,2,2
DB096A041,DB096,A04,1,1,Bola é o mundo da Jogadores. tudo para eles,3,1,1
DB096A042,DB096,A04,2,1,"Bola é o dinheiro da Jogadores. sem bola no pé, sem dinheiro no bolso",2,0,0
DB096A051,DB096,A05,1,1,Planetas é o amigos da Sol. sempre próximos uns dos outros,3,1,1
DB096A052,DB096,A05,2,1,"Planetas é o filhos da Sol. todos os planetas precisam do sol, como os filhos precisam da mãe",3,1,1
DB096A061,DB096,A06,1,1,Onibus é o elefantes da Cidade. são tão grandes qtos os elefantes na floresta,3,2,2
DB096A071,DB096,A07,1,1,Cabide é o corpo da Roupa. a roupa está para o corpo como a roupa está para o cabide,3,1,1
DB096A072,DB096,A07,2,1,Cabide é o amigo chato da Roupa. está sempre pendurado,2,0,0
DB096A081,DB096,A08,1,1,"Amor é o boca da Sentimentos. pela porta abrimos a casa, pela boca, abrimos  nosso mundo",3,1,1
DB096A091,DB096,A09,1,1,"Peixes é o mobilias da Mar. completam o mar, como as mobilias completam a casa",2,0,0
DB096A092,DB096,A09,2,1,Peixes é o cores da Mar. tudo precisa de cor  e o mar também,2,0,0
DB097E011,DB097,E01,1,0,Buzina é o auto - estíma da Carro. chama atenção qdo acionada,2,0,0
DB097E021,DB097,E02,1,0,Grama é o protetor da Terra. a grama vita erosões da terra (solo),2,0,0
DB097E022,DB097,E02,2,0,Grama é o decoração da Terra. a grama deixa a paisagem mais bonita,2,0,0
DB097E023,DB097,E02,3,0,Grama é o ar condicionado da Terra. ela deixa a terra numa temperatura mais agradavel,3,1,1
DB097E024,DB097,E02,4,0,Grama é o amiga da Terra. está sempre abraçando e dando conforto a terra,3,1,1
DB097A031,DB097,A03,1,0,Estrelas é o amigas da Noite. só aparecem se a noite também aparecer,3,1,1
DB097A032,DB097,A03,2,0,Estrelas é o luzes da Noite. iluminam a escuridão,3,1,1
DB097A033,DB097,A03,3,0,Estrelas é o enfeites da Noite. deixam a noite mais bonita,3,1,1
DB097A034,DB097,A03,4,0,"Estrelas é o asas da Noite. atraves delas, os poetas voam",3,2,2
DB097A041,DB097,A04,1,0,Bola é o sonho da Jogadores. todo jogador dorme e acorda pensando nela,3,1,1
DB097A042,DB097,A04,2,0,"Bola é o ganha pão da Jogadores. é com ela que se profissionalizados, ganham seu dinheiro.",2,0,0
DB097A051,DB097,A05,1,0,Planetas é o irmãos da Sol. juntos constituem uma família,3,1,1
DB097A061,DB097,A06,1,0,Onibus é o rios da Cidade. atraves deles navegam os trabalhadores,3,1,1
DB097A071,DB097,A07,1,0,Cabide é o casa da Roupa. sem cabide ela fica vagando,3,1,1
DB097A081,DB097,A08,1,0,Amor é o coração da Sentimentos. 1º abre e 2º fecha para receber sangue oxigenado/ eliminar,3,1,1
DB097A082,DB097,A08,2,0,Amor é o esperança da Sentimentos. a porta traz sempre boas novas,3,1,1
DB097A083,DB097,A08,3,0,Amor é o tristeza da Sentimentos. pela porta saem as pessoas queridas.,3,1,1
DB098E011,DB098,E01,1,1,Buzina é o grito da Carro. qdo alguém grita (assustado por raiva),3,1,1
DB098E021,DB098,E02,1,1,"Grama é o pele da Terra. que é uma ""proteção"" para a terra",3,2,2
DB098A031,DB098,A03,1,1,"Estrelas é o faróis da Noite. que clereia, ilumina um lugar escuro",3,2,2
DB098A041,DB098,A04,1,1,Bola é o troféu da Jogadores. o jogador já se sente todo poderoso com ela por perto,3,2,2
DB098A051,DB098,A05,1,1,"Planetas é o famílias da Sol. pois o sol visita, só quem ele pode, assim é a familia não visita todos os parentes",3,1,1
DB098A061,DB098,A06,1,1,Onibus é o salva-vidas da Cidade. pois todos precisam se locomover para algum lugar mais nem todos tem carro/moto e onibus sempre ajuda,2,0,0
DB098A071,DB098,A07,1,1,"Cabide é o psicólogo da Roupa. pois ele tenta ajudar a roupa ficar arrumada, mas sempre tem alguém que interrompe essa arrumação",4,3,2
DB098A081,DB098,A08,1,1,Amor é o tampa/ tampão da Sentimentos. NA,2,0,0
DB098A091,DB098,A09,1,1,Peixes é o moradores da Mar. NA,2,0,0
DB099E011,DB099,E01,1,1,Buzina é o criança da Carro. pq no carro dependendo do contexto a criança incomoda,3,1,1
DB099E012,DB099,E01,2,1,"Buzina é o coringa da Carro. qdo algo te incomoda, irrita, atrapalha, a buzina bem como o coringa resolve tudo",4,3,2
DB099E013,DB099,E01,3,1,"Buzina é o abre-alas da Carro. vai abrindo espaço para o resto do carro passar, assim como faz o carro abre alas no carnaval",4,3,2
DB099E021,DB099,E02,1,1,"Grama é o peça-chave da Terra. pq sem a grama, a terra fica inutilizada",2,0,0
DB099A031,DB099,A03,1,1,Estrelas é o astros da Noite. pq brilham e são importantes como os astros,3,1,1
DB099A032,DB099,A03,2,1,Estrelas é o luzes da cidade da Noite. pq brilham e iluminam como as luzes da cidade,3,1,1
DB099A041,DB099,A04,1,1,Bola é o vida da Jogadores. sem a bola não há jogo nem jogadores,2,0,0
DB099A051,DB099,A05,1,1,"Planetas é o imãs da Sol. assim como o imã é atraído, os planetas são atraídos pelo sol",3,1,1
DB099A061,DB099,A06,1,1,Onibus é o prédios da Cidade. afinal são uns dos maiores meios de transporte,1,0,0
DB099A071,DB099,A07,1,1,Cabide é o carrapato da Roupa. tá sempre junto e não desgruda,3,2,2
DB099A081,DB099,A08,1,1,"Amor é o serventia da Sentimentos. to incomodado com você, então é melhor ir embora",3,1,1
DB099A091,DB099,A09,1,1,Peixes é o vida da Mar. pq a respiração dos peixes auxilia na manutenção e continuidade do mar,1,0,0
DB100E011,DB100,E01,1,1,Buzina é o abre-alas da Carro. pois chega e vai abrindo caminho,4,3,2
DB100E021,DB100,E02,1,1,Grama é o decoração da Terra. pois sem ela a terra seria sem cor e sem graça,2,0,0
DB100A031,DB100,A03,1,1,Estrelas é o luzes da Noite. pq iluminam a noite,3,1,1
DB100A041,DB100,A04,1,1,"Bola é o coração da Jogadores. pois sem elas, eles não vivem",3,1,1
DB100A051,DB100,A05,1,1,"Planetas é o amigos da Sol. uns mais próximos e outros mais distantes, mas não importantes",3,1,1
DB100A061,DB100,A06,1,1,Onibus é o formigas da Cidade. pois carregam o alimento/ pessoas aos poucos,3,1,1
DB100A071,DB100,A07,1,1,Cabide é o namorado da Roupa. eles vivem juntos,3,1,1
